config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
death_penalty_k_1__over_0p02__under_0p5,7,500000,20000,5,512,0.98,,5000,500,500,20,0.42571255590774015,0.20071255590774031,90,0.0045,148.74634000000515,74.03,1.425,0.5071592597595569,0.04912280701754386,0.0,0.43575,0.37545,0.00075,3949,0.0,,10,,,0,520000
death_penalty_k_1__over_0p02__under_0p5,8,500000,20000,5,512,0.98,,5000,500,500,20,0.33535342005344576,0.09535342005344592,96,0.0048,146.4937726000062,91.145,0.0,0.6190136595534588,,,0.04885,0.5642,0.0,0,,,10,,,0,520000
death_penalty_k_1__over_0p02__under_0p5,9,500000,20000,5,512,0.98,,5000,500,500,20,0.8520687264132867,0.8470687264132867,2,0.0001,146.13529420000123,39.56,11.03,0.6688574317492416,0.6323662737987308,0.2964641885766092,0.523,0.2646,0.06975,1820,0.09065934065934066,11.0,10,0.9090909090909091,0.896969696969697,0,520000
death_penalty_k_1__over_0p02__under_1,0,500000,20000,5,512,0.98,,5000,500,500,20,0.33955184940945043,0.1570518494094506,73,0.00365,145.94805759999872,65.005,2.69,0.8946234905007308,0.046468401486988845,0.016728624535315983,0.2354,0.58155,0.00135,284,0.10915492957746478,10.0,10,1.0,0.8709677419354839,0,520000
death_penalty_k_1__over_0p02__under_1,1,500000,20000,5,512,0.98,,5000,500,500,20,0.2616362605195581,0.07663626051955823,74,0.0037,146.04375309999887,86.17,0.03,0.8650922594870605,0.16666666666666666,0.16666666666666666,0.09355,0.74545,5e-05,77,0.0,,10,,,0,520000
death_penalty_k_1__over_0p02__under_1,2,500000,20000,5,512,0.98,,5000,500,500,20,0.26443319149560357,0.07443319149560376,76,0.0038,162.43213939999987,95.44,0.04,0.981035205364627,0.75,0.375,0.03255,0.93635,0.0004,7,0.0,,10,,,0,520000
death_penalty_k_1__over_0p02__under_1,3,500000,20000,5,512,0.98,,5000,500,500,20,0.5521428142611305,0.5171428142611306,14,0.0007,178.4225471999962,62.235,4.8149999999999995,0.982566080179963,0.4402907580477674,0.17341640706126688,0.3179,0.6115,0.0212,197,0.8426395939086294,10.0,10,1.0,1.0,0,520000
death_penalty_k_1__over_0p02__under_1,4,500000,20000,5,512,0.98,,5000,500,500,20,0.5362773126669759,0.42627731266697594,44,0.0022,166.23655159999907,48.144999999999996,6.575,0.5825111641915048,0.7703422053231939,0.7140684410646387,0.65175,0.28045,0.05065,4006,0.023964053919121316,10.0,10,1.0,0.8020833333333334,0,520000
death_penalty_k_1__over_0p02__under_1,5,500000,20000,5,512,0.98,,5000,500,500,20,0.7670672754918813,0.6895672754918812,31,0.00155,168.3811022000009,28.860000000000003,4.75,0.9092169092169092,0.3368421052631579,0.24421052631578946,0.7209,0.2624,0.016,520,0.2423076923076923,14.0,10,0.7142857142857143,0.07142857142857142,0,520000
death_penalty_k_1__over_0p02__under_1,6,500000,20000,5,512,0.98,,5000,500,500,20,0.24313830770392938,-0.049361692296070396,117,0.00585,158.2357023000004,66.51,1.725,0.6359945872801083,0.9768115942028985,0.005797101449275362,0.54245,0.423,0.01685,4774,0.0,,10,,,0,520000
death_penalty_k_1__over_0p02__under_1,7,500000,20000,5,512,0.98,,5000,500,500,20,0.9144960413849124,0.8969960413849123,7,0.00035,161.28073669999867,35.08,15.120000000000001,0.7820695553021665,0.21693121693121692,0.09722222222222222,0.572,0.27435,0.0328,1520,0.23289473684210527,10.0,10,1.0,0.9548022598870056,0,520000
death_penalty_k_1__over_0p02__under_1,8,500000,20000,5,512,0.98,,5000,500,500,20,0.09755900338694719,-0.1524409966130526,100,0.005,160.6185884000006,84.86,0.305,0.9083195851991516,0.47540983606557374,0.47540983606557374,0.21035,0.7708,0.0015,1345,0.0,,10,,,0,520000
death_penalty_k_1__over_0p02__under_1,9,500000,20000,5,512,0.98,,5000,500,500,20,0.8874002226042886,0.8874002226042886,0,0.0,152.49294029999874,89.115,4.58,0.4838691578297705,0.8307860262008734,0.5185589519650655,0.0701,0.4312,0.03805,80,0.8625,10.0,10,1.0,1.0,0,520000
death_penalty_k_1__over_0p3__under_0p5,0,500000,20000,5,512,0.98,,5000,500,500,20,-0.11120355494805349,-1.3087035549480523,479,0.02395,151.00577429999976,4.095,22.470000000000002,0.8888888888888888,0.30262572318647085,0.025589675122385403,0.698,0.0365,0.068,78,0.782051282051282,20.0,10,0.5,0.0,0,520000
death_penalty_k_1__over_0p3__under_0p5,1,500000,20000,5,512,0.98,,5000,500,500,20,0.14959177707189827,-0.13290822292810148,113,0.00565,150.4728055000014,87.79,0.034999999999999996,0.9492539013555075,0.0,0.0,0.0632,0.83335,0.0,48,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,2,500000,20000,5,512,0.98,,5000,500,500,20,0.22002013165222162,-0.03747986834777817,103,0.00515,145.32865580000362,91.905,0.63,0.6966432729448887,0.9285714285714286,0.0,0.06785,0.64025,0.0059,56,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,3,500000,20000,5,512,0.98,,5000,500,500,20,0.05191883235134703,-0.23058116764865272,113,0.00565,145.7188271999985,78.78,0.0,0.8596090378268596,,,0.29595,0.6772,0.0,1673,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,4,500000,20000,5,512,0.98,,5000,500,500,20,0.11856204260139916,-0.20143795739860057,128,0.0064,145.6042931999982,91.625,0.0,0.5417735334242838,,,0.0858,0.4964,0.0,245,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,5,500000,20000,5,512,0.98,,5000,500,500,20,0.08854429569909884,-0.22645570430090087,126,0.0063,145.6612374999968,88.53,0.065,0.5604314921495538,0.5384615384615384,0.0,0.10105,0.49615,0.00035,188,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,6,500000,20000,5,512,0.98,,5000,500,500,20,0.13792776076027088,-0.12457223923972885,105,0.00525,146.10889940000197,95.71,0.01,0.5783617176888517,0.5,0.0,0.0336,0.55355,5e-05,0,,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,7,500000,20000,5,512,0.98,,5000,500,500,20,0.21311471744060778,-0.029385282559392045,97,0.00485,145.35305460000382,92.035,0.005,0.5277883413918618,0.0,0.0,0.0897,0.48575,0.0,228,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,8,500000,20000,5,512,0.98,,5000,500,500,20,0.15679784036930855,-0.11070215963069122,107,0.00535,144.97786340000312,90.58,0.034999999999999996,0.7190328990947229,0.8571428571428571,0.8571428571428571,0.0379,0.6513,0.00035,0,,,10,,,0,520000
death_penalty_k_1__over_0p3__under_0p5,9,500000,20000,5,512,0.98,,5000,500,500,20,0.06758398953172562,-0.22491601046827414,117,0.00585,146.45793769999727,82.325,0.27499999999999997,0.6575159429092013,0.9636363636363636,0.0,0.274,0.5413,0.00275,2105,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,0,500000,20000,5,512,0.98,,5000,500,500,20,-0.11579406742074054,-0.41329406742074026,119,0.00595,146.72673159999977,72.87,0.055,0.8478797859201317,0.8181818181818182,0.0,0.19045,0.61785,0.00055,715,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,1,500000,20000,5,512,0.98,,5000,500,500,20,-0.27338898907349723,-0.563388989073497,116,0.0058,146.57982120000088,83.53,0.0,0.6958577756494673,,,0.1339,0.58125,0.0,642,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,2,500000,20000,5,512,0.98,,5000,500,500,20,-0.14137974734180378,-0.4213797473418035,112,0.0056,146.31483399999706,88.19500000000001,1.47,0.750892907761211,0.9693877551020408,0.9693877551020408,0.1124,0.66225,0.01425,344,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,3,500000,20000,5,512,0.98,,5000,500,500,20,-0.11482390790226045,-0.42982390790226016,126,0.0063,146.79558810000162,75.55,1.97,0.7244870946393117,0.9822335025380711,0.9822335025380711,0.4,0.5474,0.01935,3468,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,4,500000,20000,5,512,0.98,,5000,500,500,20,-0.12965914397012754,-0.4196591439701273,116,0.0058,146.50097479999386,68.94500000000001,4.915,0.7239103633330916,0.9440488301119023,0.007121057985757884,0.4509,0.4991,0.04645,3727,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,5,500000,20000,5,512,0.98,,5000,500,500,20,-0.1342342913168142,-0.4117342913168139,111,0.00555,146.14682830000675,84.08,0.03,0.7615366317792579,0.3333333333333333,0.0,0.22415,0.6403,0.0001,1372,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,6,500000,20000,5,512,0.98,,5000,500,500,20,-0.2818532937033938,-0.5318532937033936,100,0.005,146.46466180000425,91.245,0.675,0.5895117540687161,0.8074074074074075,0.07407407407407407,0.12345,0.5379,0.0055,742,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,7,500000,20000,5,512,0.98,,5000,500,500,20,-0.4029123890929371,-1.2679123890929365,346,0.0173,146.15623129999585,43.345,0.415,0.8364286538239705,0.27710843373493976,0.0,0.24605,0.36265,0.0012,932,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,8,500000,20000,5,512,0.98,,5000,500,500,20,0.035003177696792065,-0.17749682230320776,85,0.00425,145.85350889999972,69.16,0.69,0.5093262001156738,0.6594202898550725,0.4057971014492754,0.5438,0.35225,0.00465,5119,0.0,,10,,,0,520000
death_penalty_k_1__over_0p3__under_1,9,500000,20000,5,512,0.98,,5000,500,500,20,-0.22585100863871085,-0.46835100863871065,97,0.00485,145.06139399999665,76.14999999999999,0.095,0.7633617859487853,0.0,0.0,0.33615,0.5813,0.0,2608,0.0,,10,,,0,520000
