config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
sil_frac_0p25,22,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5641589001742182,,152,0.0076,674.4232347000002,57.22,2.095,0.46052631578947373,-0.205,6.445,0.6668996854246767,0.6897374701670644,0.12649164677804295,0.3207,0.3816,0.01445,40,3,0.075,0.8461538461538461,0.0,68,3,0.04411764705882353,0.3,6,0.04411764705882353,2,1020000
sil_frac_0p25,23,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5691110788749496,,101,0.00505,656.4501540000001,62.89,1.065,1.0143027413587604,0.05999999999999961,4.655,0.47916997932898714,0.676056338028169,0.36619718309859156,0.27615,0.30135,0.0072,92,15,0.16304347826086957,0.7368421052631579,0.26666666666666666,34,8,0.23529411764705882,0.7564935064935066,23,0.16304347826086957,4,1020000
sil_frac_0p5,0,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.43307064529903055,,186,0.0093,684.3784934999999,29.14,6.035,1.1685393258426966,0.07500000000000001,4.805,0.8472889498970487,0.7903893951946976,0.34217067108533555,0.55985,0.24695,0.0478,116,9,0.07758620689655173,0.3548387096774194,0.1111111111111111,45,7,0.15555555555555556,0.5833333333333334,16,0.07758620689655173,0,1020000
sil_frac_0p5,1,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4476826452892692,,210,0.0105,687.0380302999997,34.835,1.285,7.445945945945947,2.3850000000000002,4.88,0.9685660973159179,0.6809338521400778,0.08560311284046693,0.50065,0.3374,0.0088,106,6,0.05660377358490566,0.3657640232108317,0.16666666666666666,25,1,0.04,0.49056603773584906,7,0.04,0,1020000
sil_frac_0p5,2,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.39713795093547677,,146,0.0073,690.9421351000005,59.835,3.265,2.1754385964912277,0.33499999999999996,4.875,0.6715968914514916,0.892802450229709,0.3782542113323124,0.30295,0.4019,0.02925,193,2,0.010362694300518135,0.5085034013605443,0.0,35,4,0.11428571428571428,0.5516569200779727,6,0.010362694300518135,4,1020000
sil_frac_0p5,3,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5109202321330174,,156,0.0078,675.2499368999997,46.675,1.39,8.86,1.9649999999999999,4.72,0.6162828066416711,0.5107913669064749,0.23381294964028776,0.47895,0.2877,0.0073,318,7,0.0220125786163522,0.3125,0.14285714285714285,37,3,0.08108108108108109,0.3448275862068966,10,0.0220125786163522,1,1020000
sil_frac_0p5,4,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4792798128678125,,175,0.00875,665.0814043,41.85,2.27,0.04268292682926828,-1.57,3.895,0.959378733572282,0.698237885462555,0.579295154185022,0.45655,0.40155,0.01585,83,12,0.14457831325301204,0.45238095238095233,0.25,67,7,0.1044776119402985,0.4583333333333333,19,0.1044776119402985,0,1020000
sil_frac_0p5,5,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.49054155654508086,,183,0.00915,679.1226713000005,30.54,3.69,1.7073170731707317,0.29000000000000004,4.345,0.9731499672560576,0.8116531165311653,0.45663956639566394,0.56245,0.2972,0.0301,90,14,0.15555555555555556,0.7357142857142858,0.35714285714285715,60,10,0.16666666666666666,0.6228448275862069,24,0.15555555555555556,1,1020000
sil_frac_0p5,6,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.46156145528859327,,201,0.01005,684.4391260000002,25.03,8.44,0.2298136645962733,-0.6199999999999999,3.12,0.8715541350379544,0.8133886255924171,0.1362559241706161,0.5477,0.21815,0.06875,105,15,0.14285714285714285,0.34,0.06666666666666667,72,5,0.06944444444444445,0.5263157894736842,20,0.06944444444444445,1,1020000
sil_frac_0p5,7,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5093763749220835,,159,0.00795,670.2113937000004,33.29,3.665,2.5454545454545454,0.595,3.355,0.6676179032742565,0.7421555252387448,0.24420190995907232,0.601,0.22225,0.0272,1349,9,0.006671608598962194,0.37142857142857144,0.2222222222222222,55,7,0.12727272727272726,0.2702702702702703,16,0.006671608598962194,1,1020000
sil_frac_0p5,8,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5287406566777959,,106,0.0053,671.0784202000004,68.195,3.43,0.2553191489361702,-0.17500000000000002,5.115,0.4971772124056016,0.8323615160349854,0.5145772594752187,0.24615,0.33905,0.0286,32,6,0.1875,0.3070652173913043,0.0,77,7,0.09090909090909091,0.4666666666666667,13,0.09090909090909091,3,1020000
sil_frac_0p5,9,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.45687192622106715,,174,0.0087,682.8259859999998,40.745,3.695,5.061538461538461,1.32,4.595,0.8423119401153516,0.8389715832205683,0.3085250338294993,0.33025,0.3432,0.03115,125,6,0.048,0.5336538461538461,0.16666666666666666,22,6,0.2727272727272727,0.6333333333333333,12,0.048,1,1020000
sil_frac_0p5,10,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.3925062870271399,,183,0.00915,672.3778644000004,45.76,1.835,0.23684210526315788,-0.29000000000000004,3.79,0.9373907342657343,0.6975476839237057,0.6212534059945504,0.35345,0.429,0.0128,184,6,0.03260869565217391,0.86,0.5,51,1,0.0196078431372549,0.6,7,0.0196078431372549,0,1020000
sil_frac_0p5,11,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.37983402240762415,,125,0.00625,680.9586363999997,63.295,1.19,0.3823529411764706,-0.20999999999999996,4.85,0.6995023303578481,0.5840336134453782,0.37815126050420167,0.2985,0.44275,0.0071,137,5,0.0364963503649635,0.5882352941176471,0.2,26,7,0.2692307692307692,0.660377358490566,12,0.0364963503649635,1,1020000
sil_frac_0p5,12,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5002206850273174,,161,0.00805,683.8857739000005,46.355,1.64,4.520408163265306,1.7249999999999999,3.97,0.8699169453133426,0.725609756097561,0.19817073170731708,0.44305,0.40325,0.0119,143,8,0.055944055944055944,0.5294117647058824,0.0,26,3,0.11538461538461539,0.3235294117647059,11,0.055944055944055944,0,1020000
sil_frac_0p5,13,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.47749019745584426,,190,0.0095,674.8241873999996,35.065,5.05,1.2241379310344829,0.06500000000000006,3.82,0.5337230856979894,0.7623762376237624,0.45544554455445546,0.4877,0.1872,0.03865,120,11,0.09166666666666666,0.47368421052631576,0.0,49,4,0.08163265306122448,0.7060439560439561,15,0.08163265306122448,0,1020000
