config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,85,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.41954563670397754,-0.31045436329602183,292,0.0146,205.41685439999992,41.78,1.595,26.19435736677116,40.185,16.53,0.8830780277644806,0.3448275862068966,0.21316614420062696,0.45295,0.369,0.0057,37,0,0.0,,,163,1,0.006134969325153374,0.625,1,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,86,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.5150532224735327,-0.21494677752646665,292,0.0146,195.31083309999985,33.129999999999995,4.695,7.056443024494142,28.434999999999995,26.1,0.9572894657410203,0.8317358892438764,0.20234291799787008,0.54695,0.31725,0.03915,114,22,0.19298245614035087,0.2150786308973173,0.045454545454545456,63,15,0.23809523809523808,0.5,37,0.19298245614035087,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,87,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4221671458235642,-0.3053328541764352,291,0.01455,198.46602789999997,42.175000000000004,1.6500000000000001,25.560606060606062,40.525000000000006,22.58,0.9328986366330765,0.7121212121212122,0.21515151515151515,0.36185,0.3936,0.0118,33,2,0.06060606060606061,0.5291666666666667,0.0,54,4,0.07407407407407407,0.9166666666666667,6,0.06060606060606061,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,88,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.44110003704010686,-0.4813999629598924,369,0.01845,202.6925142,23.305,2.485,9.378269617706238,20.82,6.985,0.9899163269684617,0.6116700201207244,0.4426559356136821,0.44515,0.23075,0.0153,25,9,0.36,0.7857142857142857,0.1111111111111111,126,3,0.023809523809523808,0.43478260869565216,12,0.023809523809523808,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,89,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.46089340578043647,-0.054106594219563056,206,0.0103,193.96697870000025,54.974999999999994,3.81,14.429133858267715,51.16499999999999,27.04,0.9928149158708504,0.8398950131233596,0.1141732283464567,0.3762,0.5458,0.0321,40,25,0.625,0.3103448275862069,0.0,96,10,0.10416666666666667,0.5,35,0.10416666666666667,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,90,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.44750385435207846,-0.019996145647921203,187,0.00935,192.21225980000054,61.150000000000006,2.965,20.623946037099497,58.185,53.445,0.9573998364677023,0.9342327150084317,0.163575042158516,0.27675,0.5855,0.0278,114,1,0.008771929824561403,0.5238095238095238,0.0,31,5,0.16129032258064516,0.9230769230769231,6,0.008771929824561403,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,91,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4424420960047809,-0.25505790399521855,279,0.01395,185.5531175999995,40.77,1.145,35.606986899563324,39.625,12.975,0.9372087319107186,0.6768558951965066,0.5458515283842795,0.4141,0.38215,0.0078,31,3,0.0967741935483871,1.0,0.6666666666666666,47,3,0.06382978723404255,1.0,6,0.06382978723404255,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,92,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4494485509343114,-0.028051449065688176,191,0.00955,185.34098900000026,61.92999999999999,2.18,28.40825688073394,59.74999999999999,22.205,0.9731148070402067,0.6467889908256881,0.3256880733944954,0.33955,0.6027,0.01415,40,11,0.275,0.6666666666666666,0.36363636363636365,96,2,0.020833333333333332,0.6666666666666666,13,0.020833333333333332,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,93,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4474301401189176,-0.35506985988108175,321,0.01605,185.86647059999996,37.525,2.015,18.622828784119104,35.51,9.105,0.9882744836775483,0.8114143920595533,0.2977667493796526,0.5833,0.3709,0.0164,32,5,0.15625,0.75,0.4,70,2,0.02857142857142857,0.7368421052631579,7,0.02857142857142857,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,94,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4044303569959054,-0.1905696430040941,238,0.0119,185.4781981999995,58.95,1.335,44.15730337078652,57.615,40.77,0.8542832909245123,0.8202247191011236,0.299625468164794,0.37275,0.5036,0.01095,57,1,0.017543859649122806,0.625,0.0,41,1,0.024390243902439025,0.6428571428571429,2,0.017543859649122806,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,95,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.6646139860159592,0.1571139860159597,203,0.01015,184.7649895000004,29.885,0.13,229.8846153846154,29.755000000000003,29.54,0.837711226367743,0.4230769230769231,0.4230769230769231,0.67965,0.2504,0.0006,835,4,0.004790419161676647,1.0,1.0,14,4,0.2857142857142857,0.7272727272727273,8,0.004790419161676647,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,96,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.439961920042266,-0.3475380799577334,315,0.01575,184.17588249999972,38.05,1.18,32.24576271186441,36.87,15.86,0.8216819973718791,0.7288135593220338,0.3771186440677966,0.5801,0.31265,0.0087,37,5,0.13513513513513514,0.5121951219512195,0.0,59,1,0.01694915254237288,0.20930232558139536,6,0.01694915254237288,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,97,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.41735373360689765,-0.5626462663931016,392,0.0196,183.5446340999997,25.924999999999997,3.16,8.204113924050631,22.764999999999997,13.305,0.8916104146576663,0.8813291139240507,0.08386075949367089,0.44605,0.2312,0.028,50,2,0.04,0.7333333333333333,0.0,50,0,0.0,,2,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,98,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4462815926838619,-0.4512184073161374,359,0.01795,184.24863469999946,27.310000000000002,1.78,15.342696629213485,25.53,11.735,0.9212742585133651,0.7471910112359551,0.300561797752809,0.5502,0.25165,0.01335,299,17,0.056856187290969896,1.0,0.7058823529411765,74,21,0.28378378378378377,0.9411764705882353,38,0.056856187290969896,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,99,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4048636417507066,-0.052636358249293004,183,0.00915,184.5012985000003,63.63999999999999,0.845,75.31360946745562,62.794999999999995,43.78,0.9112979258328096,0.6863905325443787,0.5443786982248521,0.2962,0.58,0.00595,51,2,0.0392156862745098,0.7692307692307692,0.5,49,11,0.22448979591836735,0.7333333333333333,13,0.0392156862745098,0,520000
