config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
senses_smell-vision,12,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4039914074834158,,530,0.0265,198.7980110999997,0.22,0.52,0.4230769230769231,-0.30000000000000004,1.855,0.0,0.0,0.0,0.93415,0.0,0.0,44,1,0.022727272727272728,0.7692307692307693,0.0,101,1,0.009900990099009901,1.0,2,0.009900990099009901,0,520000
senses_smell-vision,13,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3976892021221071,,534,0.0267,199.28264509999963,0.36,1.165,0.30901287553648066,-0.805,1.705,0.0,0.0,0.0,0.55435,0.0,0.0,57,2,0.03508771929824561,0.84375,0.5,89,3,0.033707865168539325,0.5263157894736842,5,0.033707865168539325,0,520000
senses_smell-vision,14,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4037068527284154,,541,0.02705,198.22007190000022,0.185,0.51,0.3627450980392157,-0.325,2.655,0.0,0.0,0.0,0.95885,0.0,0.0,37,1,0.02702702702702703,0.2,0.0,96,3,0.03125,1.0,4,0.02702702702702703,0,520000
senses_smell-vision,15,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40566199406947673,,521,0.02605,197.582848,0.38999999999999996,0.5,0.7799999999999999,-0.11000000000000004,0.885,0.0,0.0,0.0,0.5833,0.0,0.0,30,1,0.03333333333333333,1.0,1.0,61,1,0.01639344262295082,0.9,2,0.01639344262295082,0,520000
senses_smell-vision,16,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40579894890420326,,538,0.0269,197.97790799999984,0.335,0.8699999999999999,0.3850574712643679,-0.5349999999999999,5.635,0.0,0.0,0.0,0.956,0.0,0.0,65,21,0.3230769230769231,0.5,0.0,168,2,0.011904761904761904,0.59375,23,0.011904761904761904,0,520000
senses_smell-vision,17,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4268838593345525,,512,0.0256,197.80392910000046,0.13,0.7100000000000001,0.18309859154929575,-0.5800000000000001,7.375,0.0,0.0,0.0,0.7135,0.0,0.0,23,5,0.21739130434782608,0.7142857142857143,0.2,106,0,0.0,,5,0.0,0,520000
senses_smell-vision,18,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40215609304810285,,551,0.02755,198.64594970000053,0.09,0.65,0.13846153846153844,-0.56,9.23,0.0,0.0,0.0,0.7681,0.0,0.0,18,3,0.16666666666666666,1.0,0.6666666666666666,104,1,0.009615384615384616,1.0,4,0.009615384615384616,0,520000
senses_smell-vision,19,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4028931481323179,,523,0.02615,198.61496139999963,0.165,0.855,0.1929824561403509,-0.69,1.915,0.0,0.0,0.0,0.7612,0.0,0.0,24,4,0.16666666666666666,0.5012531328320802,0.0,137,0,0.0,,4,0.0,0,520000
senses_smell-vision,20,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4050778858520286,,536,0.0268,198.49549480000042,0.13,0.38999999999999996,0.33333333333333337,-0.25999999999999995,1.14,0.0,0.0,0.0,0.707,0.0,0.0,20,1,0.05,0.7857142857142857,0.0,76,4,0.05263157894736842,0.7894736842105263,5,0.05,0,520000
senses_smell-vision,21,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.39048892485635167,,558,0.0279,198.25820179999937,0.315,0.8049999999999999,0.391304347826087,-0.48999999999999994,1.19,0.0,0.0,0.0,0.9552,0.0,0.0,60,4,0.06666666666666667,0.6742424242424242,0.25,145,1,0.006896551724137931,0.9,5,0.006896551724137931,0,520000
